review_id,order_id,customer_id,restaurant_id,rating,review_text,sentiment,review_timestamp
REV027855,O038707,C04159,R0246,5,Everything was perfect and well packed.,Positive,2026-02-05 08:00:00
REV027856,O017901,C03035,R0169,1,The order took too long to arrive.,Negative,2026-02-18 00:00:00
REV027857,O006248,C04562,R0167,1,The order took too long to arrive.,Negative,2026-05-06 03:00:00
REV027858,O034593,C04819,R0205,4,The food was fresh and flavorful.,Positive,2026-06-28 18:00:00
REV027859,O045405,C02854,R0093,5,Excellent experience from start to finish.,Positive,2026-03-26 21:00:00
REV027860,O032633,C01014,R0298,5,The order arrived quickly and everything was hot.,Positive,2026-03-23 10:00:00
REV027861,O007269,C01483,R0120,4,Amazing food and excellent quality.,Positive,2026-03-25 16:00:00
REV027862,O038764,C01963,R0167,5,The food was delicious and fresh.,Positive,2026-03-09 04:00:00
REV027863,O009614,C04446,R0265,5,The food was delicious and fresh.,Positive,2026-05-10 21:00:00
REV027864,O037468,C04081,R0141,3,Overall it was satisfactory.,Neutral,2026-05-22 12:00:00
REV027865,O006637,C01846,R0266,2,Amazing food and excellent quality.,Positive,2026-04-19 07:00:00
REV027866,O042145,C03580,R0155,1,The food arrived cold.,Negative,2026-03-27 16:00:00
REV027867,O010740,C04000,R0091,5,Very poor experience with the delivery.,Negative,2026-01-10 10:00:00
REV027868,O024250,C03752,R0282,3,Food quality was average.,Neutral,2026-01-04 08:00:00
REV027869,O005654,C03997,R0223,5,The order arrived quickly and everything was hot.,Positive,2026-03-13 12:00:00
REV027870,O036346,C02581,R0176,4,Everything was perfect and well packed.,Positive,2026-03-12 17:00:00
REV027871,O010170,C00987,R0111,2,The food was cold and the delivery was late.,Negative,2026-06-22 11:00:00
REV027872,O017244,C02801,R0085,5,The order arrived quickly and everything was hot.,Positive,2026-01-21 15:00:00
REV027873,O040569,C03568,R0175,4,Amazing food and excellent quality.,Positive,2026-02-24 12:00:00
REV027874,O036861,C03071,R0108,5,The order arrived quickly and everything was hot.,Positive,2026-06-20 17:00:00
REV027875,O033319,C00638,R0067,4,The food was cold and the delivery was late.,Negative,2026-02-05 20:00:00
REV027876,O005769,C00347,R0133,5,The food was fresh and flavorful.,Positive,2026-05-25 14:00:00
REV027877,O027654,C04836,R0003,4,Fast delivery and great packaging.,Positive,2026-04-27 22:00:00
REV027878,O041731,C01083,R0042,5,The order arrived quickly and everything was hot.,Positive,2026-05-09 21:00:00
REV027879,O039832,C00844,R0095,4,Delivery was fast and the food arrived hot.,Positive,2026-01-13 18:00:00
REV027880,O040228,C02395,R0138,4,Really tasty food with generous portions.,Positive,2026-06-09 19:00:00
REV027881,O006103,C00125,R0086,5,Fast delivery and great packaging.,Positive,2026-05-03 20:00:00
REV027882,O012106,C02882,R0076,4,Delivery was fast and the food arrived hot.,Positive,2026-04-12 12:00:00
REV027883,O028754,C02672,R0258,3,Great quality and very good service.,Positive,2026-04-11 04:00:00
REV027884,O020869,C00505,R0195,4,Great quality and very good service.,Positive,2026-06-26 20:00:00
REV027885,O035180,C03595,R0040,2,The order was delayed for a long time.,Negative,2026-01-05 13:00:00
REV027886,O027148,C03828,R0054,4,Excellent experience from start to finish.,Positive,2026-02-01 20:00:00
REV027887,O014674,C03384,R0049,4,Fast delivery and great packaging.,Positive,2026-03-20 12:00:00
REV027888,O038690,C00686,R0032,4,Great quality and very good service.,Positive,2026-06-20 21:00:00
REV027889,O012280,C04738,R0175,4,Fast delivery and great packaging.,Positive,2026-03-08 20:00:00
REV027890,O019851,C01188,R0026,2,The packaging was damaged.,Negative,2026-03-17 08:00:00
REV027891,O019460,C00390,R0300,5,Really tasty food with generous portions.,Positive,2026-03-01 06:00:00
REV027892,O004261,C01518,R0227,3,My order was missing an item.,Negative,2026-05-18 04:00:00
REV027893,O019349,C03023,R0206,4,Amazing food and excellent quality.,Positive,2026-01-06 15:00:00
REV027894,O014349,C02390,R0268,5,Excellent experience from start to finish.,Positive,2026-05-29 17:00:00
REV027895,O002758,C00684,R0008,5,Delivery was fast and the food arrived hot.,Positive,2026-02-22 13:00:00
REV027896,O015473,C02308,R0291,5,Fast delivery and great packaging.,Positive,2026-04-06 09:00:00
REV027897,O047905,C02275,R0075,5,Delivery was fast and the food arrived hot.,Positive,2026-03-27 15:00:00
REV027898,O030322,C01896,R0109,5,The food was delicious and fresh.,Positive,2026-05-15 06:00:00
REV027899,O044781,C01080,R0197,5,Delivery was fast and the food arrived hot.,Positive,2026-02-27 14:00:00
REV027900,O024848,C00282,R0280,3,Average experience.,Neutral,2026-03-23 02:00:00
REV027901,O013462,C03804,R0285,5,Amazing food and excellent quality.,Positive,2026-06-07 11:00:00
REV027902,O044498,C00482,R0275,4,Everything was perfect and well packed.,Positive,2026-06-26 01:00:00
REV027903,O007019,C00421,R0059,5,The order arrived quickly and everything was hot.,Positive,2026-04-30 13:00:00
REV027904,O010590,C01685,R0073,4,Fast delivery and great packaging.,Positive,2026-05-24 17:00:00
REV027905,O033321,C02642,R0137,4,The order arrived quickly and everything was hot.,Positive,2026-04-15 12:00:00
REV027906,O026123,C01349,R0251,5,Delivery was fast and the food arrived hot.,Positive,2026-05-12 17:00:00
REV027907,O002544,C01833,R0099,2,The order took too long to arrive.,Negative,2026-02-16 10:00:00
REV027908,O002540,C03303,R0277,4,Amazing food and excellent quality.,Positive,2026-02-19 07:00:00
REV027909,O049663,C00466,R0286,2,I received the wrong item.,Negative,2026-02-03 04:00:00
REV027910,O023152,C03387,R0146,5,Fast delivery and great packaging.,Positive,2026-03-15 22:00:00
REV027911,O029680,C02390,R0161,4,Amazing food and excellent quality.,Positive,2026-03-22 15:00:00
REV027912,O032506,C03283,R0050,4,Excellent experience from start to finish.,Positive,2026-03-15 19:00:00
REV027913,O049344,C01139,R0229,5,Excellent experience from start to finish.,Positive,2026-04-16 11:00:00
REV027914,O012215,C03801,R0284,4,The food was delicious and fresh.,Positive,2026-04-28 20:00:00
REV027915,O014290,C01957,R0137,3,Average experience.,Neutral,2026-05-28 02:00:00
REV027916,O012870,C04791,R0143,4,Really tasty food with generous portions.,Positive,2026-06-21 07:00:00
REV027917,O031457,C03536,R0160,1,Fast delivery and great packaging.,Positive,2026-04-05 15:00:00
REV027918,O022092,C02704,R0085,4,Really tasty food with generous portions.,Positive,2026-04-27 17:00:00
REV027919,O044952,C04769,R0058,4,Really tasty food with generous portions.,Positive,2026-04-16 06:00:00
REV027920,O046431,C00735,R0273,4,The order arrived quickly and everything was hot.,Positive,2026-07-02 16:00:00
REV027921,O011774,C02462,R0146,5,Really tasty food with generous portions.,Positive,2026-01-15 00:00:00
REV027922,O039383,C01002,R0183,1,The order took too long to arrive.,Negative,2026-01-04 07:00:00
REV027923,O017808,C04994,R0008,3,Average experience.,Neutral,2026-04-05 13:00:00
REV027924,O018290,C00349,R0127,5,The order arrived quickly and everything was hot.,Positive,2026-05-30 19:00:00
REV027925,O016762,C00648,R0124,4,The food was cold and the delivery was late.,Negative,2026-06-13 01:00:00
REV027926,O027331,C01400,R0080,1,I received the wrong item.,Negative,2026-01-26 07:00:00
REV027927,O024457,C04089,R0125,4,The food was delicious and fresh.,Positive,2026-02-28 04:00:00
REV027928,O043816,C01943,R0256,2,The delivery was very late.,Negative,2026-04-13 09:00:00
REV027929,O033124,C02161,R0125,5,Delivery was fast and the food arrived hot.,Positive,2026-04-11 19:00:00
REV027930,O035625,C02500,R0151,4,Delivery was fast and the food arrived hot.,Positive,2026-01-23 01:00:00
REV027931,O018907,C03787,R0122,5,Fast delivery and great packaging.,Positive,2026-01-14 23:00:00
REV027932,O000501,C00130,R0006,3,The food was fresh and flavorful.,Positive,2026-03-26 23:00:00
REV027933,O003618,C00672,R0273,5,The order took too long to arrive.,Negative,2026-01-19 17:00:00
REV027934,O041983,C00795,R0132,4,Excellent experience from start to finish.,Positive,2026-04-26 10:00:00
REV027935,O038585,C00350,R0239,5,Great quality and very good service.,Positive,2026-05-08 00:00:00
REV027936,O037963,C04380,R0108,3,Food quality was average.,Neutral,2026-02-11 19:00:00
REV027937,O010832,C01143,R0270,4,Excellent experience from start to finish.,Positive,2026-02-13 17:00:00
REV027938,O033609,C02845,R0146,2,The order was delayed for a long time.,Negative,2026-04-26 05:00:00
REV027939,O031503,C00928,R0026,5,The order arrived quickly and everything was hot.,Positive,2026-04-09 12:00:00
REV027940,O029023,C02722,R0175,2,The packaging was damaged.,Negative,2026-04-12 06:00:00
REV027941,O018713,C00545,R0009,4,Fast delivery and great packaging.,Positive,2026-01-25 00:00:00
REV027942,O014065,C01130,R0066,4,The food was cold and the delivery was late.,Negative,2026-04-28 07:00:00
REV027943,O019058,C00065,R0093,5,Fast delivery and great packaging.,Positive,2026-04-15 22:00:00
REV027944,O031776,C01432,R0220,3,The food was okay.,Neutral,2026-02-13 20:00:00
REV027945,O006362,C00384,R0194,4,Fast delivery and great packaging.,Positive,2026-02-05 13:00:00
REV027946,O003176,C03562,R0222,3,Overall it was satisfactory.,Neutral,2026-01-17 02:00:00
REV027947,O025819,C00911,R0079,5,Delivery was fast and the food arrived hot.,Positive,2026-06-07 15:00:00
REV027948,O034960,C01589,R0293,5,The order arrived quickly and everything was hot.,Positive,2026-05-11 19:00:00
REV027949,O044376,C00381,R0092,5,Great quality and very good service.,Positive,2026-05-13 07:00:00
REV027950,O032217,C04103,R0046,3,The food arrived cold.,Negative,2026-01-06 22:00:00
REV027951,O004129,C00053,R0214,4,The food was delicious and fresh.,Positive,2026-04-05 02:00:00
REV027952,O019119,C04313,R0123,5,The order arrived quickly and everything was hot.,Positive,2026-03-15 09:00:00
REV027953,O013302,C03093,R0016,5,Delivery was fast and the food arrived hot.,Positive,2026-06-03 19:00:00
REV027954,O004922,C04419,R0266,4,Amazing food and excellent quality.,Positive,2026-04-26 22:00:00
REV027955,O000951,C00403,R0170,3,Average experience.,Neutral,2026-02-09 03:00:00
REV027956,O017431,C04657,R0006,2,The food arrived cold.,Negative,2026-03-31 11:00:00
REV027957,O029789,C02356,R0166,3,Average experience.,Neutral,2026-02-01 22:00:00
REV027958,O013626,C03658,R0213,1,The packaging was damaged.,Negative,2026-02-22 00:00:00
REV027959,O046286,C00268,R0085,1,The order was delayed for a long time.,Negative,2026-04-02 19:00:00
REV027960,O021058,C02638,R0272,4,The order arrived quickly and everything was hot.,Positive,2026-03-24 04:00:00
REV027961,O041073,C00493,R0207,5,The order arrived quickly and everything was hot.,Positive,2026-04-28 11:00:00
REV027962,O014205,C04060,R0187,2,The food was delicious and fresh.,Positive,2026-05-20 09:00:00
REV027963,O027372,C04000,R0152,3,Nothing special about the order.,Neutral,2026-03-01 06:00:00
REV027964,O033440,C00184,R0292,4,Really tasty food with generous portions.,Positive,2026-04-23 11:00:00
REV027965,O016276,C01859,R0298,3,Overall it was satisfactory.,Neutral,2026-04-05 04:00:00
REV027966,O034340,C00264,R0077,5,Fast delivery and great packaging.,Positive,2026-03-11 03:00:00
REV027967,O042304,C01568,R0191,2,Very poor experience with the delivery.,Negative,2026-03-21 09:00:00
REV027968,O004011,C04094,R0237,5,Great quality and very good service.,Positive,2026-02-09 16:00:00
REV027969,O012065,C01026,R0163,2,The packaging was damaged.,Negative,2026-05-13 23:00:00
REV027970,O030811,C01146,R0251,4,Really tasty food with generous portions.,Positive,2026-02-20 15:00:00
REV027971,O048264,C02202,R0017,3,The experience was fine.,Neutral,2026-05-12 09:00:00
REV027972,O028300,C01531,R0027,5,Delivery was fast and the food arrived hot.,Positive,2026-06-29 15:00:00
REV027973,O023847,C04703,R0103,3,The order took too long to arrive.,Negative,2026-04-10 20:00:00
REV027974,O029562,C04088,R0036,5,The food was fresh and flavorful.,Positive,2026-01-13 12:00:00
REV027975,O004804,C00679,R0222,5,The food was fresh and flavorful.,Positive,2026-06-29 10:00:00
REV027976,O039333,C02104,R0086,3,The food was acceptable.,Neutral,2026-05-07 17:00:00
REV027977,O046600,C00694,R0013,1,Very poor experience with the delivery.,Negative,2026-03-05 23:00:00
REV027978,O001104,C04339,R0074,2,The packaging was damaged.,Negative,2026-02-23 09:00:00
REV027979,O019135,C04600,R0087,5,Fast delivery and great packaging.,Positive,2026-06-02 14:00:00
REV027980,O038227,C03006,R0038,4,Great quality and very good service.,Positive,2026-03-01 12:00:00
REV027981,O039743,C00816,R0203,5,Really tasty food with generous portions.,Positive,2026-04-16 17:00:00
REV027982,O009188,C02374,R0206,3,Nothing special about the order.,Neutral,2026-05-25 12:00:00
REV027983,O039873,C04970,R0191,5,The order was delayed for a long time.,Negative,2026-05-06 21:00:00
REV027984,O025397,C01845,R0157,1,The packaging was damaged.,Negative,2026-03-21 03:00:00
REV027985,O040273,C01117,R0261,5,Really tasty food with generous portions.,Positive,2026-03-21 18:00:00
REV027986,O035105,C00962,R0019,4,The order arrived quickly and everything was hot.,Positive,2026-06-20 20:00:00
REV027987,O005767,C01205,R0025,5,Everything was perfect and well packed.,Positive,2026-06-08 21:00:00
REV027988,O011826,C00788,R0092,4,The food was delicious and fresh.,Positive,2026-03-04 05:00:00
REV027989,O024978,C04613,R0014,2,I received the wrong item.,Negative,2026-05-31 13:00:00
REV027990,O036075,C03290,R0081,4,Fast delivery and great packaging.,Positive,2026-02-04 19:00:00
REV027991,O029267,C02753,R0157,5,Amazing food and excellent quality.,Positive,2026-01-12 03:00:00
REV027992,O009406,C01548,R0261,4,The food was delicious and fresh.,Positive,2026-02-08 15:00:00
REV027993,O018092,C01290,R0294,4,The food was fresh and flavorful.,Positive,2026-01-18 17:00:00
REV027994,O038365,C03132,R0030,5,Excellent experience from start to finish.,Positive,2026-02-19 06:00:00
REV027995,O025753,C03675,R0074,4,Fast delivery and great packaging.,Positive,2026-05-06 17:00:00
REV027996,O008253,C04543,R0087,3,The food was acceptable.,Neutral,2026-02-22 01:00:00
REV027997,O007450,C04937,R0132,4,Everything was perfect and well packed.,Positive,2026-01-06 23:00:00
REV027998,O037655,C02686,R0022,5,The food was fresh and flavorful.,Positive,2026-04-11 04:00:00
REV027999,O026530,C04689,R0234,5,Everything was perfect and well packed.,Positive,2026-02-23 11:00:00
REV028000,O021808,C00987,R0118,4,The food was fresh and flavorful.,Positive,2026-07-01 10:00:00
REV028001,O049092,C04748,R0091,4,Fast delivery and great packaging.,Positive,2026-03-20 04:00:00
REV028002,O015996,C02187,R0091,4,The food was fresh and flavorful.,Positive,2026-04-02 10:00:00
REV028003,O027812,C01602,R0241,1,My order was missing an item.,Negative,2026-05-21 10:00:00
REV028004,O029648,C00712,R0007,3,The food was decent.,Neutral,2026-01-16 17:00:00
REV028005,O000335,C01053,R0054,4,Great quality and very good service.,Positive,2026-01-29 17:00:00
REV028006,O027657,C03025,R0128,2,The food was cold and the delivery was late.,Negative,2026-04-15 17:00:00
REV028007,O039503,C02740,R0076,5,The order arrived quickly and everything was hot.,Positive,2026-02-28 03:00:00
REV028008,O041114,C00969,R0160,4,Excellent experience from start to finish.,Positive,2026-01-14 02:00:00
REV028009,O000153,C03244,R0300,2,The order took too long to arrive.,Negative,2026-06-15 12:00:00
REV028010,O043356,C01925,R0078,5,Great quality and very good service.,Positive,2026-02-19 10:00:00
REV028011,O025611,C01287,R0094,1,My order was missing an item.,Negative,2026-05-18 05:00:00
REV028012,O016807,C03765,R0240,4,The food was delicious and fresh.,Positive,2026-01-08 03:00:00
REV028013,O018786,C00028,R0250,5,Everything was perfect and well packed.,Positive,2026-01-22 21:00:00
REV028014,O002968,C00356,R0074,2,The delivery was very late.,Negative,2026-05-17 14:00:00
REV028015,O016887,C00500,R0266,5,The food was fresh and flavorful.,Positive,2026-05-26 12:00:00
REV028016,O018722,C03794,R0032,5,The order arrived quickly and everything was hot.,Positive,2026-02-24 09:00:00
REV028017,O031907,C04169,R0298,4,The order took too long to arrive.,Negative,2026-03-05 04:00:00
REV028018,O011983,C00510,R0112,5,The food was delicious and fresh.,Positive,2026-01-10 05:00:00
REV028019,O014333,C02242,R0208,4,Excellent experience from start to finish.,Positive,2026-04-17 21:00:00
REV028020,O034045,C00984,R0077,5,The food was delicious and fresh.,Positive,2026-03-14 21:00:00
REV028021,O033487,C01859,R0045,4,Everything was perfect and well packed.,Positive,2026-06-01 21:00:00
REV028022,O031326,C02308,R0273,4,Amazing food and excellent quality.,Positive,2026-02-12 20:00:00
REV028023,O011148,C03895,R0093,5,Fast delivery and great packaging.,Positive,2026-01-19 01:00:00
REV028024,O028887,C04653,R0285,4,Great quality and very good service.,Positive,2026-05-23 05:00:00
REV028025,O037393,C02767,R0119,4,Excellent experience from start to finish.,Positive,2026-05-03 05:00:00
REV028026,O024114,C03399,R0012,5,The food was delicious and fresh.,Positive,2026-03-31 11:00:00
REV028027,O046940,C00178,R0130,4,Fast delivery and great packaging.,Positive,2026-06-19 09:00:00
REV028028,O031170,C00316,R0019,4,Everything was perfect and well packed.,Positive,2026-06-26 06:00:00
REV028029,O017530,C03588,R0133,4,The food was delicious and fresh.,Positive,2026-04-02 13:00:00
REV028030,O017027,C02270,R0156,3,Nothing special about the order.,Neutral,2026-03-12 03:00:00
REV028031,O010584,C00331,R0146,4,The food was fresh and flavorful.,Positive,2026-05-19 16:00:00
REV028032,O023317,C02362,R0300,4,Really tasty food with generous portions.,Positive,2026-03-20 22:00:00
REV028033,O015373,C00963,R0083,5,Very poor experience with the delivery.,Negative,2026-01-11 10:00:00
REV028034,O013859,C03063,R0127,4,Delivery was fast and the food arrived hot.,Positive,2026-02-24 11:00:00
REV028035,O009590,C00744,R0215,3,Nothing special about the order.,Neutral,2026-05-09 11:00:00
REV028036,O010564,C01801,R0185,2,Fast delivery and great packaging.,Positive,2026-01-13 02:00:00
REV028037,O036890,C04474,R0091,4,Amazing food and excellent quality.,Positive,2026-03-02 11:00:00
REV028038,O043239,C01617,R0220,5,The food was fresh and flavorful.,Positive,2026-01-06 00:00:00
REV028039,O031201,C02342,R0052,1,The food arrived cold.,Negative,2026-05-02 13:00:00
REV028040,O013723,C01079,R0215,5,The food was delicious and fresh.,Positive,2026-04-08 15:00:00
REV028041,O036056,C01495,R0171,5,Amazing food and excellent quality.,Positive,2026-03-15 07:00:00
REV028042,O047641,C03529,R0284,4,Great quality and very good service.,Positive,2026-06-01 14:00:00
REV028043,O020935,C00331,R0146,2,The food was bland and disappointing.,Negative,2026-01-03 03:00:00
REV028044,O026487,C02743,R0243,3,Nothing special about the order.,Neutral,2026-03-14 01:00:00
REV028045,O025416,C04286,R0108,4,Excellent experience from start to finish.,Positive,2026-05-29 11:00:00
REV028046,O009604,C03046,R0154,1,The packaging was damaged.,Negative,2026-01-09 16:00:00
REV028047,O011873,C01278,R0007,4,Amazing food and excellent quality.,Positive,2026-02-19 00:00:00
REV028048,O040586,C03844,R0100,5,Great quality and very good service.,Positive,2026-01-27 13:00:00
REV028049,O042095,C02820,R0063,2,I received the wrong item.,Negative,2026-01-14 15:00:00
REV028050,O034298,C00931,R0031,3,Food quality was average.,Neutral,2026-04-27 08:00:00
REV028051,O019517,C00559,R0264,4,Delivery was fast and the food arrived hot.,Positive,2026-03-17 05:00:00
REV028052,O039223,C03382,R0063,2,The delivery was very late.,Negative,2026-01-03 18:00:00
REV028053,O034938,C01354,R0293,5,The order arrived quickly and everything was hot.,Positive,2026-02-06 17:00:00
REV028054,O012522,C02138,R0129,5,Delivery was fast and the food arrived hot.,Positive,2026-04-20 08:00:00
REV028055,O020100,C03726,R0282,4,Great quality and very good service.,Positive,2026-02-17 10:00:00
REV028056,O030246,C01955,R0226,5,The food was delicious and fresh.,Positive,2026-02-18 17:00:00
REV028057,O000730,C04801,R0190,3,The food was delicious and fresh.,Positive,2026-02-13 17:00:00
REV028058,O026649,C04815,R0032,4,The food was delicious and fresh.,Positive,2026-02-22 17:00:00
REV028059,O044648,C01001,R0094,4,Great quality and very good service.,Positive,2026-05-24 16:00:00
REV028060,O028681,C02051,R0011,5,Everything was perfect and well packed.,Positive,2026-03-02 15:00:00
REV028061,O036936,C04608,R0231,5,Everything was perfect and well packed.,Positive,2026-01-22 00:00:00
REV028062,O006342,C03690,R0138,5,Great quality and very good service.,Positive,2026-03-01 08:00:00
REV028063,O028527,C03976,R0179,1,The food was cold and the delivery was late.,Negative,2026-03-21 20:00:00
REV028064,O007086,C02565,R0279,5,Great quality and very good service.,Positive,2026-01-27 20:00:00
REV028065,O006293,C03363,R0208,4,Great quality and very good service.,Positive,2026-05-24 04:00:00
REV028066,O017907,C00792,R0161,4,The order arrived quickly and everything was hot.,Positive,2026-01-28 08:00:00
REV028067,O046683,C02434,R0280,5,Everything was perfect and well packed.,Positive,2026-03-01 07:00:00
REV028068,O018279,C04715,R0231,5,Very poor experience with the delivery.,Negative,2026-01-03 14:00:00
REV028069,O047008,C03419,R0077,1,The food arrived cold.,Negative,2026-06-29 12:00:00
REV028070,O008795,C00049,R0059,5,Amazing food and excellent quality.,Positive,2026-04-10 14:00:00
REV028071,O036501,C04031,R0013,2,My order was missing an item.,Negative,2026-04-14 14:00:00
REV028072,O024153,C03217,R0292,5,The food was delicious and fresh.,Positive,2026-02-23 22:00:00
REV028073,O020996,C02992,R0189,5,Really tasty food with generous portions.,Positive,2026-01-19 17:00:00
REV028074,O040087,C00660,R0100,5,Fast delivery and great packaging.,Positive,2026-02-01 13:00:00
REV028075,O010750,C00160,R0196,5,Everything was perfect and well packed.,Positive,2026-06-18 09:00:00
REV028076,O030669,C04388,R0077,5,Excellent experience from start to finish.,Positive,2026-03-01 01:00:00
REV028077,O023712,C04643,R0101,5,Everything was perfect and well packed.,Positive,2026-04-17 02:00:00
REV028078,O011295,C00338,R0067,1,The order was delayed for a long time.,Negative,2026-02-02 11:00:00
REV028079,O049523,C02248,R0247,4,The food was delicious and fresh.,Positive,2026-06-13 16:00:00
REV028080,O014794,C04844,R0220,4,The food was delicious and fresh.,Positive,2026-02-18 02:00:00
REV028081,O024801,C00800,R0049,1,Very poor experience with the delivery.,Negative,2026-05-31 03:00:00
REV028082,O030645,C00727,R0177,4,The order arrived quickly and everything was hot.,Positive,2026-01-18 07:00:00
REV028083,O006288,C03518,R0078,4,Fast delivery and great packaging.,Positive,2026-06-07 15:00:00
REV028084,O022333,C04451,R0099,2,The food was bland and disappointing.,Negative,2026-06-14 16:00:00
REV028085,O027522,C02811,R0279,4,The food was fresh and flavorful.,Positive,2026-03-17 11:00:00
REV028086,O035983,C04435,R0120,5,Amazing food and excellent quality.,Positive,2026-06-27 02:00:00
REV028087,O023430,C01616,R0139,4,The food was fresh and flavorful.,Positive,2026-06-07 04:00:00
REV028088,O039670,C02050,R0117,4,Everything was perfect and well packed.,Positive,2026-04-17 19:00:00
REV028089,O009408,C04750,R0020,5,Really tasty food with generous portions.,Positive,2026-06-25 02:00:00
REV028090,O027890,C04907,R0020,5,Great quality and very good service.,Positive,2026-04-15 03:00:00
REV028091,O002250,C02461,R0035,4,Delivery was fast and the food arrived hot.,Positive,2026-03-02 11:00:00
REV028092,O034198,C02353,R0090,5,The food was delicious and fresh.,Positive,2026-02-16 14:00:00
REV028093,O001179,C02090,R0056,4,Amazing food and excellent quality.,Positive,2026-01-11 14:00:00
REV028094,O007701,C01858,R0209,1,The order took too long to arrive.,Negative,2026-02-20 04:00:00
REV028095,O025797,C02434,R0261,5,Excellent experience from start to finish.,Positive,2026-05-12 09:00:00
REV028096,O017620,C03325,R0181,3,Really tasty food with generous portions.,Positive,2026-01-18 21:00:00
REV028097,O014384,C02311,R0145,5,Everything was perfect and well packed.,Positive,2026-06-28 01:00:00
REV028098,O001874,C01436,R0280,1,The order was delayed for a long time.,Negative,2026-05-24 09:00:00
REV028099,O033876,C02221,R0167,3,Food quality was average.,Neutral,2026-04-26 07:00:00
REV028100,O032225,C02486,R0190,5,Fast delivery and great packaging.,Positive,2026-04-07 10:00:00
REV028101,O044609,C03970,R0221,5,The food was delicious and fresh.,Positive,2026-06-08 14:00:00
REV028102,O034573,C03843,R0279,4,Really tasty food with generous portions.,Positive,2026-01-04 13:00:00
REV028103,O041749,C01089,R0221,5,The order was delayed for a long time.,Negative,2026-06-21 06:00:00
REV028104,O023498,C00609,R0243,2,The food arrived cold.,Negative,2026-04-07 13:00:00
REV028105,O041890,C00374,R0285,4,Fast delivery and great packaging.,Positive,2026-05-05 09:00:00
REV028106,O046460,C03598,R0090,3,Overall it was satisfactory.,Neutral,2026-01-27 08:00:00
REV028107,O010828,C03225,R0086,5,Everything was perfect and well packed.,Positive,2026-06-15 13:00:00
REV028108,O019137,C04833,R0203,4,Fast delivery and great packaging.,Positive,2026-03-28 04:00:00
REV028109,O025900,C02581,R0225,4,Everything was perfect and well packed.,Positive,2026-06-08 05:00:00
REV028110,O023486,C04738,R0161,2,The packaging was damaged.,Negative,2026-04-12 21:00:00
REV028111,O020136,C00742,R0165,4,Amazing food and excellent quality.,Positive,2026-01-25 16:00:00
REV028112,O022688,C02043,R0290,4,Fast delivery and great packaging.,Positive,2026-05-21 03:00:00
REV028113,O020106,C04281,R0254,4,The food was fresh and flavorful.,Positive,2026-01-19 09:00:00
REV028114,O021566,C04469,R0131,4,The order arrived quickly and everything was hot.,Positive,2026-02-23 19:00:00
REV028115,O038123,C01531,R0168,5,Excellent experience from start to finish.,Positive,2026-01-12 09:00:00
REV028116,O004222,C04675,R0226,5,The food was delicious and fresh.,Positive,2026-06-17 10:00:00
REV028117,O005420,C02760,R0273,4,Excellent experience from start to finish.,Positive,2026-04-15 16:00:00
REV028118,O026760,C02377,R0023,3,Food quality was average.,Neutral,2026-01-12 13:00:00
REV028119,O013890,C03341,R0034,4,Great quality and very good service.,Positive,2026-06-17 05:00:00
REV028120,O018596,C02743,R0297,4,The food was fresh and flavorful.,Positive,2026-03-28 15:00:00
REV028121,O012818,C03615,R0274,5,The order arrived quickly and everything was hot.,Positive,2026-01-27 06:00:00
REV028122,O033879,C00907,R0170,4,Really tasty food with generous portions.,Positive,2026-05-25 01:00:00
REV028123,O046582,C02202,R0017,4,The order arrived quickly and everything was hot.,Positive,2026-04-12 04:00:00
REV028124,O020602,C00482,R0186,4,The food was fresh and flavorful.,Positive,2026-06-12 15:00:00
REV028125,O040202,C01635,R0193,5,Fast delivery and great packaging.,Positive,2026-03-23 02:00:00
REV028126,O042762,C03216,R0282,2,My order was missing an item.,Negative,2026-01-06 04:00:00
REV028127,O030507,C00328,R0133,4,Everything was perfect and well packed.,Positive,2026-02-25 21:00:00
REV028128,O017637,C00006,R0190,2,I received the wrong item.,Negative,2026-04-11 01:00:00
REV028129,O019016,C01158,R0005,4,Excellent experience from start to finish.,Positive,2026-05-23 08:00:00
REV028130,O022712,C04245,R0093,4,The food was delicious and fresh.,Positive,2026-04-18 17:00:00
REV028131,O014954,C00143,R0039,3,It was an ordinary experience.,Neutral,2026-06-25 02:00:00
REV028132,O040960,C01574,R0047,4,Really tasty food with generous portions.,Positive,2026-03-24 02:00:00
REV028133,O002800,C01730,R0075,5,The food was fresh and flavorful.,Positive,2026-04-08 02:00:00
REV028134,O002427,C00812,R0191,5,Great quality and very good service.,Positive,2026-04-09 01:00:00
REV028135,O035557,C04310,R0268,1,The packaging was damaged.,Negative,2026-02-07 07:00:00
REV028136,O031838,C04033,R0117,2,The food was cold and the delivery was late.,Negative,2026-04-28 17:00:00
REV028137,O000094,C03183,R0238,4,Really tasty food with generous portions.,Positive,2026-05-20 08:00:00
REV028138,O037432,C03121,R0088,4,Really tasty food with generous portions.,Positive,2026-01-21 20:00:00
REV028139,O021770,C03974,R0120,5,Great quality and very good service.,Positive,2026-06-16 09:00:00
REV028140,O041950,C02423,R0144,3,The food was acceptable.,Neutral,2026-03-06 09:00:00
REV028141,O011697,C01003,R0212,4,The food was delicious and fresh.,Positive,2026-02-19 07:00:00
REV028142,O028717,C00858,R0228,3,The experience was fine.,Neutral,2026-03-21 04:00:00
