review_id,order_id,customer_id,restaurant_id,rating,review_text,sentiment,review_timestamp,cleaned_review
REV021144,O014292,C04852,R0216,4,Really tasty food with generous portions.,Positive,2026-03-12 15:00:00,really tasty food generous portion
REV021145,O032882,C02838,R0150,3,Overall it was satisfactory.,Neutral,2026-01-06 21:00:00,overall satisfactory
REV021146,O042326,C04527,R0208,5,Really tasty food with generous portions.,Positive,2026-02-15 00:00:00,really tasty food generous portion
REV021147,O036763,C03078,R0111,4,The food was delicious and fresh.,Positive,2026-04-15 09:00:00,food delicious fresh
REV021148,O027164,C02201,R0215,2,The packaging was damaged.,Negative,2026-04-21 05:00:00,packaging damaged
REV021149,O039014,C03754,R0121,4,Fast delivery and great packaging.,Positive,2026-02-08 06:00:00,fast delivery great packaging
REV021150,O004150,C00018,R0021,2,The food was bland and disappointing.,Negative,2026-02-11 11:00:00,food bland disappointing
REV021151,O032998,C01524,R0298,5,Excellent experience from start to finish.,Positive,2026-04-09 01:00:00,excellent experience start finish
REV021152,O013512,C03665,R0276,1,The order was delayed for a long time.,Negative,2026-06-20 21:00:00,order delayed long time
REV021153,O020819,C04678,R0093,3,The food was acceptable.,Neutral,2026-02-03 08:00:00,food acceptable
REV021154,O027508,C04533,R0008,5,Really tasty food with generous portions.,Positive,2026-01-25 14:00:00,really tasty food generous portion
REV021155,O001952,C03323,R0280,5,Amazing food and excellent quality.,Positive,2026-04-08 08:00:00,amazing food excellent quality
REV021156,O023557,C00421,R0042,5,Everything was perfect and well packed.,Positive,2026-04-01 16:00:00,everything perfect well packed
REV021157,O024876,C02315,R0050,5,Great quality and very good service.,Positive,2026-02-19 07:00:00,great quality good service
REV021158,O029216,C04001,R0197,4,Amazing food and excellent quality.,Positive,2026-06-30 03:00:00,amazing food excellent quality
REV021159,O038444,C02436,R0058,3,The order was okay overall.,Neutral,2026-06-22 10:00:00,order okay overall
REV021160,O031158,C02975,R0011,5,The food was fresh and flavorful.,Positive,2026-01-27 03:00:00,food fresh flavorful
REV021161,O005946,C01820,R0176,4,Really tasty food with generous portions.,Positive,2026-06-11 00:00:00,really tasty food generous portion
REV021162,O034266,C00132,R0275,3,The experience was fine.,Neutral,2026-06-06 11:00:00,experience fine
REV021163,O041242,C00993,R0025,4,Delivery was fast and the food arrived hot.,Positive,2026-01-13 21:00:00,delivery fast food arrived hot
REV021164,O015674,C04864,R0185,4,Excellent experience from start to finish.,Positive,2026-06-16 00:00:00,excellent experience start finish
REV021165,O042863,C03330,R0268,5,Excellent experience from start to finish.,Positive,2026-02-20 05:00:00,excellent experience start finish
REV021166,O021636,C02813,R0202,5,Excellent experience from start to finish.,Positive,2026-05-26 05:00:00,excellent experience start finish
REV021167,O044625,C03833,R0152,4,The food was delicious and fresh.,Positive,2026-06-12 17:00:00,food delicious fresh
REV021168,O000612,C01309,R0249,4,My order was missing an item.,Negative,2026-06-07 20:00:00,order missing item
REV021169,O040778,C01588,R0104,3,Average experience.,Neutral,2026-03-07 17:00:00,average experience
REV021170,O046325,C02058,R0290,5,The order arrived quickly and everything was hot.,Positive,2026-06-07 11:00:00,order arrived quickly everything hot
REV021171,O032566,C00655,R0171,3,Average experience.,Neutral,2026-01-26 06:00:00,average experience
REV021172,O024166,C00509,R0077,4,Delivery was fast and the food arrived hot.,Positive,2026-06-28 01:00:00,delivery fast food arrived hot
REV021173,O015069,C00913,R0276,5,Excellent experience from start to finish.,Positive,2026-03-05 11:00:00,excellent experience start finish
REV021174,O003774,C00399,R0162,5,Delivery was fast and the food arrived hot.,Positive,2026-06-11 05:00:00,delivery fast food arrived hot
REV021175,O030666,C00847,R0121,3,The food was okay.,Neutral,2026-04-18 07:00:00,food okay
REV021176,O014332,C02467,R0219,5,The order arrived quickly and everything was hot.,Positive,2026-04-22 08:00:00,order arrived quickly everything hot
REV021177,O035930,C04808,R0150,4,Amazing food and excellent quality.,Positive,2026-06-09 11:00:00,amazing food excellent quality
REV021178,O044929,C00922,R0249,5,The food was delicious and fresh.,Positive,2026-05-08 12:00:00,food delicious fresh
REV021179,O043144,C03177,R0101,5,The order arrived quickly and everything was hot.,Positive,2026-05-19 16:00:00,order arrived quickly everything hot
REV021180,O041908,C04574,R0089,5,Excellent experience from start to finish.,Positive,2026-01-29 07:00:00,excellent experience start finish
REV021181,O005220,C00638,R0050,4,Fast delivery and great packaging.,Positive,2026-05-25 16:00:00,fast delivery great packaging
REV021182,O029685,C00598,R0119,2,Very poor experience with the delivery.,Negative,2026-05-24 13:00:00,poor experience delivery
REV021183,O000359,C03149,R0193,4,The food was delicious and fresh.,Positive,2026-06-29 00:00:00,food delicious fresh
REV021184,O027101,C03152,R0155,5,Great quality and very good service.,Positive,2026-02-14 02:00:00,great quality good service
REV021185,O030555,C00248,R0228,4,The order arrived quickly and everything was hot.,Positive,2026-02-22 07:00:00,order arrived quickly everything hot
REV021186,O021744,C03102,R0295,3,The experience was fine.,Neutral,2026-04-14 06:00:00,experience fine
REV021187,O009916,C00868,R0283,4,The order arrived quickly and everything was hot.,Positive,2026-06-02 02:00:00,order arrived quickly everything hot
REV021188,O002086,C01963,R0105,4,Delivery was fast and the food arrived hot.,Positive,2026-03-05 10:00:00,delivery fast food arrived hot
REV021189,O023541,C03506,R0277,3,The food was acceptable.,Neutral,2026-06-12 21:00:00,food acceptable
REV021190,O000509,C02737,R0127,2,The packaging was damaged.,Negative,2026-05-11 08:00:00,packaging damaged
REV021191,O028116,C04708,R0140,4,The food was fresh and flavorful.,Positive,2026-04-27 04:00:00,food fresh flavorful
REV021192,O006266,C04262,R0202,5,Everything was perfect and well packed.,Positive,2026-06-22 21:00:00,everything perfect well packed
REV021193,O021994,C03490,R0255,5,The food was delicious and fresh.,Positive,2026-02-06 16:00:00,food delicious fresh
REV021194,O018282,C01552,R0122,4,Great quality and very good service.,Positive,2026-01-29 07:00:00,great quality good service
REV021195,O038490,C02760,R0263,3,Average experience.,Neutral,2026-01-10 07:00:00,average experience
REV021196,O025790,C02120,R0149,5,I received the wrong item.,Negative,2026-06-19 00:00:00,received wrong item
REV021197,O038960,C04677,R0248,3,The order arrived quickly and everything was hot.,Positive,2026-02-22 20:00:00,order arrived quickly everything hot
REV021198,O006929,C00004,R0156,4,Really tasty food with generous portions.,Positive,2026-03-31 02:00:00,really tasty food generous portion
REV021199,O029289,C00398,R0218,3,Great quality and very good service.,Positive,2026-03-23 19:00:00,great quality good service
REV021200,O045054,C04973,R0031,4,Excellent experience from start to finish.,Positive,2026-01-09 23:00:00,excellent experience start finish
REV021201,O020905,C00459,R0201,3,Delivery was fast and the food arrived hot.,Positive,2026-02-01 19:00:00,delivery fast food arrived hot
REV021202,O025610,C04027,R0102,4,Really tasty food with generous portions.,Positive,2026-04-05 10:00:00,really tasty food generous portion
REV021203,O044414,C01022,R0076,4,Amazing food and excellent quality.,Positive,2026-04-08 12:00:00,amazing food excellent quality
REV021204,O021159,C02865,R0045,5,Really tasty food with generous portions.,Positive,2026-01-28 12:00:00,really tasty food generous portion
REV021205,O034025,C00899,R0261,5,The order took too long to arrive.,Negative,2026-01-10 12:00:00,order took long arrive
REV021206,O028220,C00261,R0024,4,Fast delivery and great packaging.,Positive,2026-06-09 05:00:00,fast delivery great packaging
REV021207,O011198,C00335,R0195,4,Really tasty food with generous portions.,Positive,2026-01-07 17:00:00,really tasty food generous portion
REV021208,O001357,C03484,R0080,4,The food was delicious and fresh.,Positive,2026-02-03 00:00:00,food delicious fresh
REV021209,O020864,C01754,R0255,4,The food was fresh and flavorful.,Positive,2026-04-17 15:00:00,food fresh flavorful
REV021210,O024632,C02013,R0206,5,Delivery was fast and the food arrived hot.,Positive,2026-05-19 14:00:00,delivery fast food arrived hot
REV021211,O046734,C04341,R0148,4,The order took too long to arrive.,Negative,2026-01-29 10:00:00,order took long arrive
REV021212,O040789,C01528,R0295,2,The food was cold and the delivery was late.,Negative,2026-04-03 08:00:00,food cold delivery late
REV021213,O011513,C04207,R0265,2,The order was delayed for a long time.,Negative,2026-03-19 17:00:00,order delayed long time
REV021214,O034450,C03938,R0082,3,Overall it was satisfactory.,Neutral,2026-03-25 14:00:00,overall satisfactory
REV021215,O020997,C04094,R0096,3,Average experience.,Neutral,2026-05-24 08:00:00,average experience
REV021216,O022015,C03884,R0016,5,Amazing food and excellent quality.,Positive,2026-05-28 16:00:00,amazing food excellent quality
REV021217,O031885,C01358,R0285,5,Really tasty food with generous portions.,Positive,2026-03-09 23:00:00,really tasty food generous portion
REV021218,O025925,C01349,R0237,4,Excellent experience from start to finish.,Positive,2026-05-28 07:00:00,excellent experience start finish
REV021219,O044457,C02462,R0182,5,Fast delivery and great packaging.,Positive,2026-02-01 16:00:00,fast delivery great packaging
REV021220,O005650,C00421,R0148,1,The order was delayed for a long time.,Negative,2026-05-05 10:00:00,order delayed long time
REV021221,O007128,C01029,R0239,4,Delivery was fast and the food arrived hot.,Positive,2026-03-26 10:00:00,delivery fast food arrived hot
REV021222,O016310,C04254,R0035,2,The delivery was very late.,Negative,2026-02-01 14:00:00,delivery late
REV021223,O038069,C02337,R0102,4,Really tasty food with generous portions.,Positive,2026-06-12 18:00:00,really tasty food generous portion
REV021224,O032255,C01558,R0095,5,Everything was perfect and well packed.,Positive,2026-06-19 21:00:00,everything perfect well packed
REV021225,O024836,C04865,R0083,3,The food was okay.,Neutral,2026-01-18 12:00:00,food okay
REV021226,O044333,C00787,R0189,5,Great quality and very good service.,Positive,2026-05-11 23:00:00,great quality good service
REV021227,O009687,C03845,R0261,5,Amazing food and excellent quality.,Positive,2026-02-12 18:00:00,amazing food excellent quality
REV021228,O000621,C00336,R0206,1,The order took too long to arrive.,Negative,2026-01-15 21:00:00,order took long arrive
REV021229,O022142,C04537,R0186,2,The order was delayed for a long time.,Negative,2026-06-28 01:00:00,order delayed long time
REV021230,O008169,C00374,R0042,4,The food was fresh and flavorful.,Positive,2026-05-29 06:00:00,food fresh flavorful
REV021231,O029506,C01599,R0054,4,Great quality and very good service.,Positive,2026-03-09 08:00:00,great quality good service
REV021232,O018744,C01084,R0206,3,The food was okay.,Neutral,2026-03-09 13:00:00,food okay
REV021233,O035114,C02490,R0067,5,The food was delicious and fresh.,Positive,2026-01-29 05:00:00,food delicious fresh
REV021234,O022139,C00986,R0142,2,The food was cold and the delivery was late.,Negative,2026-03-01 15:00:00,food cold delivery late
REV021235,O028210,C00915,R0046,3,Overall it was satisfactory.,Neutral,2026-05-01 05:00:00,overall satisfactory
REV021236,O048123,C02654,R0241,1,The food was cold and the delivery was late.,Negative,2026-03-21 12:00:00,food cold delivery late
REV021237,O038106,C01069,R0029,4,The food was fresh and flavorful.,Positive,2026-01-29 09:00:00,food fresh flavorful
REV021238,O047807,C03616,R0148,4,The food was delicious and fresh.,Positive,2026-05-06 21:00:00,food delicious fresh
REV021239,O043145,C03314,R0297,4,Everything was perfect and well packed.,Positive,2026-03-18 05:00:00,everything perfect well packed
REV021240,O008250,C01806,R0093,2,The order took too long to arrive.,Negative,2026-03-22 22:00:00,order took long arrive
REV021241,O045528,C03852,R0165,3,The packaging was damaged.,Negative,2026-03-19 19:00:00,packaging damaged
REV021242,O029600,C02325,R0080,5,Delivery was fast and the food arrived hot.,Positive,2026-04-10 18:00:00,delivery fast food arrived hot
REV021243,O028413,C02059,R0066,2,The order was delayed for a long time.,Negative,2026-03-01 20:00:00,order delayed long time
REV021244,O008785,C04643,R0273,5,Great quality and very good service.,Positive,2026-02-24 01:00:00,great quality good service
REV021245,O024013,C02933,R0105,4,Delivery was fast and the food arrived hot.,Positive,2026-01-07 15:00:00,delivery fast food arrived hot
REV021246,O006285,C04260,R0041,5,Excellent experience from start to finish.,Positive,2026-01-22 11:00:00,excellent experience start finish
REV021247,O036327,C04787,R0293,2,I received the wrong item.,Negative,2026-02-12 10:00:00,received wrong item
REV021248,O030636,C02038,R0075,4,Great quality and very good service.,Positive,2026-01-06 10:00:00,great quality good service
REV021249,O041715,C01648,R0132,5,Really tasty food with generous portions.,Positive,2026-03-24 10:00:00,really tasty food generous portion
REV021250,O036079,C01394,R0088,5,Great quality and very good service.,Positive,2026-01-12 01:00:00,great quality good service
REV021251,O040053,C04533,R0236,4,Great quality and very good service.,Positive,2026-02-13 00:00:00,great quality good service
REV021252,O007011,C01263,R0003,5,Really tasty food with generous portions.,Positive,2026-01-15 19:00:00,really tasty food generous portion
REV021253,O039374,C04150,R0211,4,Great quality and very good service.,Positive,2026-03-01 16:00:00,great quality good service
REV021254,O014678,C02438,R0260,5,Fast delivery and great packaging.,Positive,2026-02-04 06:00:00,fast delivery great packaging
REV021255,O049498,C00874,R0208,4,Really tasty food with generous portions.,Positive,2026-02-21 13:00:00,really tasty food generous portion
REV021256,O033804,C02350,R0021,4,The order arrived quickly and everything was hot.,Positive,2026-04-15 05:00:00,order arrived quickly everything hot
REV021257,O013139,C02748,R0284,4,Excellent experience from start to finish.,Positive,2026-06-13 12:00:00,excellent experience start finish
REV021258,O012333,C04133,R0297,3,The food was cold and the delivery was late.,Negative,2026-07-01 18:00:00,food cold delivery late
REV021259,O040024,C04435,R0266,1,I received the wrong item.,Negative,2026-01-20 22:00:00,received wrong item
REV021260,O016866,C03413,R0185,4,Amazing food and excellent quality.,Positive,2026-02-16 10:00:00,amazing food excellent quality
REV021261,O021461,C02712,R0287,5,The food was delicious and fresh.,Positive,2026-03-24 10:00:00,food delicious fresh
REV021262,O010475,C00463,R0178,4,Excellent experience from start to finish.,Positive,2026-01-29 01:00:00,excellent experience start finish
REV021263,O012478,C01755,R0225,5,The order arrived quickly and everything was hot.,Positive,2026-05-25 03:00:00,order arrived quickly everything hot
REV021264,O038641,C00783,R0233,5,Delivery was fast and the food arrived hot.,Positive,2026-06-23 17:00:00,delivery fast food arrived hot
REV021265,O031052,C02536,R0285,5,Great quality and very good service.,Positive,2026-05-15 02:00:00,great quality good service
REV021266,O026197,C02724,R0120,2,The food was bland and disappointing.,Negative,2026-01-04 14:00:00,food bland disappointing
REV021267,O022016,C02620,R0067,2,Very poor experience with the delivery.,Negative,2026-04-24 02:00:00,poor experience delivery
REV021268,O038437,C02289,R0118,5,Amazing food and excellent quality.,Positive,2026-05-23 07:00:00,amazing food excellent quality
REV021269,O005916,C02691,R0084,5,The order arrived quickly and everything was hot.,Positive,2026-01-09 21:00:00,order arrived quickly everything hot
REV021270,O030773,C02631,R0278,5,Amazing food and excellent quality.,Positive,2026-06-24 02:00:00,amazing food excellent quality
REV021271,O025987,C03325,R0161,4,The food was fresh and flavorful.,Positive,2026-04-10 07:00:00,food fresh flavorful
REV021272,O023900,C02902,R0299,4,The order arrived quickly and everything was hot.,Positive,2026-06-22 01:00:00,order arrived quickly everything hot
REV021273,O011704,C03226,R0009,2,I received the wrong item.,Negative,2026-03-25 09:00:00,received wrong item
REV021274,O033932,C02113,R0208,3,Average experience.,Neutral,2026-03-04 03:00:00,average experience
REV021275,O003642,C01364,R0190,4,Delivery was fast and the food arrived hot.,Positive,2026-01-05 00:00:00,delivery fast food arrived hot
REV021276,O020167,C04502,R0282,5,The food was fresh and flavorful.,Positive,2026-01-09 04:00:00,food fresh flavorful
REV021277,O022690,C02736,R0036,4,Delivery was fast and the food arrived hot.,Positive,2026-04-28 12:00:00,delivery fast food arrived hot
REV021278,O042815,C02935,R0076,5,Excellent experience from start to finish.,Positive,2026-05-09 16:00:00,excellent experience start finish
REV021279,O003013,C02066,R0070,4,The food was delicious and fresh.,Positive,2026-01-07 19:00:00,food delicious fresh
REV021280,O031373,C03816,R0003,1,The food was bland and disappointing.,Negative,2026-01-04 18:00:00,food bland disappointing
REV021281,O048574,C03208,R0269,4,Great quality and very good service.,Positive,2026-04-20 22:00:00,great quality good service
REV021282,O012184,C00379,R0191,5,Everything was perfect and well packed.,Positive,2026-04-19 13:00:00,everything perfect well packed
REV021283,O046879,C03960,R0009,2,Really tasty food with generous portions.,Positive,2026-03-17 06:00:00,really tasty food generous portion
REV021284,O023800,C01060,R0008,5,Really tasty food with generous portions.,Positive,2026-01-18 05:00:00,really tasty food generous portion
REV021285,O039594,C03774,R0195,4,Great quality and very good service.,Positive,2026-03-22 08:00:00,great quality good service
REV021286,O013044,C02228,R0164,2,The food was bland and disappointing.,Negative,2026-06-24 06:00:00,food bland disappointing
REV021287,O034831,C04139,R0111,5,Really tasty food with generous portions.,Positive,2026-06-30 06:00:00,really tasty food generous portion
REV021288,O009393,C03457,R0019,3,Nothing special about the order.,Neutral,2026-03-14 21:00:00,nothing special order
REV021289,O040539,C03045,R0252,4,Delivery was fast and the food arrived hot.,Positive,2026-04-24 10:00:00,delivery fast food arrived hot
REV021290,O019996,C04363,R0047,4,Excellent experience from start to finish.,Positive,2026-06-25 21:00:00,excellent experience start finish
REV021291,O014575,C01831,R0071,2,The packaging was damaged.,Negative,2026-03-21 03:00:00,packaging damaged
REV021292,O039516,C03294,R0134,4,Really tasty food with generous portions.,Positive,2026-01-12 06:00:00,really tasty food generous portion
REV021293,O016049,C01213,R0199,4,Excellent experience from start to finish.,Positive,2026-01-25 20:00:00,excellent experience start finish
REV021294,O046816,C01526,R0173,5,Great quality and very good service.,Positive,2026-01-22 16:00:00,great quality good service
REV021295,O038204,C00001,R0241,1,The order was delayed for a long time.,Negative,2026-06-09 22:00:00,order delayed long time
REV021296,O002520,C00651,R0102,4,The order arrived quickly and everything was hot.,Positive,2026-02-28 21:00:00,order arrived quickly everything hot
REV021297,O046883,C04105,R0017,4,Great quality and very good service.,Positive,2026-03-02 21:00:00,great quality good service
REV021298,O012524,C03866,R0061,4,The order arrived quickly and everything was hot.,Positive,2026-02-18 04:00:00,order arrived quickly everything hot
REV021299,O042955,C03631,R0197,5,Excellent experience from start to finish.,Positive,2026-06-28 04:00:00,excellent experience start finish
REV021300,O009702,C02035,R0287,2,I received the wrong item.,Negative,2026-04-18 04:00:00,received wrong item
REV021301,O044026,C03614,R0049,3,Food quality was average.,Neutral,2026-03-01 22:00:00,food quality average
REV021302,O032176,C02817,R0206,5,The order arrived quickly and everything was hot.,Positive,2026-02-09 15:00:00,order arrived quickly everything hot
REV021303,O024551,C03502,R0235,5,Fast delivery and great packaging.,Positive,2026-01-23 01:00:00,fast delivery great packaging
REV021304,O020566,C00611,R0123,5,Fast delivery and great packaging.,Positive,2026-04-21 12:00:00,fast delivery great packaging
REV021305,O004563,C02273,R0046,5,The food was fresh and flavorful.,Positive,2026-04-20 17:00:00,food fresh flavorful
REV021306,O029374,C03226,R0171,4,Great quality and very good service.,Positive,2026-03-24 16:00:00,great quality good service
REV021307,O017967,C00418,R0231,4,Delivery was fast and the food arrived hot.,Positive,2026-05-28 23:00:00,delivery fast food arrived hot
REV021308,O044110,C00393,R0050,3,The food was acceptable.,Neutral,2026-04-04 09:00:00,food acceptable
REV021309,O019767,C00962,R0152,5,Everything was perfect and well packed.,Positive,2026-04-20 12:00:00,everything perfect well packed
REV021310,O014246,C04827,R0045,4,The order arrived quickly and everything was hot.,Positive,2026-05-08 07:00:00,order arrived quickly everything hot
REV021311,O043992,C01220,R0095,5,The food was fresh and flavorful.,Positive,2026-06-05 07:00:00,food fresh flavorful
REV021312,O001167,C00540,R0276,4,Delivery was fast and the food arrived hot.,Positive,2026-05-31 17:00:00,delivery fast food arrived hot
REV021313,O043877,C00258,R0052,1,The packaging was damaged.,Negative,2026-04-03 13:00:00,packaging damaged
REV021314,O025498,C02740,R0040,4,Everything was perfect and well packed.,Positive,2026-03-02 08:00:00,everything perfect well packed
REV021315,O049030,C03348,R0080,5,Fast delivery and great packaging.,Positive,2026-05-17 14:00:00,fast delivery great packaging
REV021316,O003929,C02185,R0277,4,The order arrived quickly and everything was hot.,Positive,2026-05-04 02:00:00,order arrived quickly everything hot
REV021317,O044652,C03841,R0050,2,Very poor experience with the delivery.,Negative,2026-05-25 03:00:00,poor experience delivery
REV021318,O030448,C00222,R0113,4,Everything was perfect and well packed.,Positive,2026-06-25 21:00:00,everything perfect well packed
REV021319,O001499,C04362,R0269,1,The order took too long to arrive.,Negative,2026-03-23 04:00:00,order took long arrive
REV021320,O031331,C04998,R0033,2,The order was delayed for a long time.,Negative,2026-01-09 06:00:00,order delayed long time
REV021321,O042657,C04226,R0004,5,Amazing food and excellent quality.,Positive,2026-05-16 05:00:00,amazing food excellent quality
REV021322,O037220,C03401,R0260,4,The order arrived quickly and everything was hot.,Positive,2026-05-18 05:00:00,order arrived quickly everything hot
REV021323,O008663,C03696,R0229,4,Fast delivery and great packaging.,Positive,2026-03-24 08:00:00,fast delivery great packaging
REV021324,O013736,C03279,R0129,4,The food was delicious and fresh.,Positive,2026-01-31 15:00:00,food delicious fresh
REV021325,O020809,C03344,R0239,4,Really tasty food with generous portions.,Positive,2026-04-30 10:00:00,really tasty food generous portion
REV021326,O024416,C01556,R0247,1,The delivery was very late.,Negative,2026-02-24 01:00:00,delivery late
REV021327,O021615,C00951,R0252,4,The order arrived quickly and everything was hot.,Positive,2026-06-20 01:00:00,order arrived quickly everything hot
REV021328,O018050,C02945,R0263,5,Great quality and very good service.,Positive,2026-05-05 07:00:00,great quality good service
REV021329,O012401,C02935,R0040,2,The delivery was very late.,Negative,2026-05-02 21:00:00,delivery late
REV021330,O002585,C03922,R0234,2,The food was bland and disappointing.,Negative,2026-06-24 23:00:00,food bland disappointing
REV021331,O002114,C04646,R0163,4,The food was delicious and fresh.,Positive,2026-03-24 12:00:00,food delicious fresh
REV021332,O014587,C01214,R0215,1,The packaging was damaged.,Negative,2026-05-19 12:00:00,packaging damaged
REV021333,O018267,C03344,R0050,4,Amazing food and excellent quality.,Positive,2026-05-21 20:00:00,amazing food excellent quality
REV021334,O009448,C00070,R0126,4,Excellent experience from start to finish.,Positive,2026-06-05 03:00:00,excellent experience start finish
REV021335,O034651,C01447,R0105,4,Great quality and very good service.,Positive,2026-06-30 13:00:00,great quality good service
REV021336,O046671,C01101,R0248,2,Very poor experience with the delivery.,Negative,2026-06-02 15:00:00,poor experience delivery
REV021337,O038450,C01145,R0247,5,Really tasty food with generous portions.,Positive,2026-06-25 21:00:00,really tasty food generous portion
REV021338,O032776,C01613,R0008,4,Delivery was fast and the food arrived hot.,Positive,2026-04-15 17:00:00,delivery fast food arrived hot
REV021339,O013200,C01399,R0056,4,Excellent experience from start to finish.,Positive,2026-02-11 21:00:00,excellent experience start finish
REV021340,O031121,C04198,R0184,4,The food was fresh and flavorful.,Positive,2026-05-01 04:00:00,food fresh flavorful
REV021341,O005141,C04387,R0263,5,Everything was perfect and well packed.,Positive,2026-02-26 05:00:00,everything perfect well packed
REV021342,O002042,C00335,R0061,2,The food was bland and disappointing.,Negative,2026-03-13 02:00:00,food bland disappointing
REV021343,O002973,C01191,R0227,4,The food was fresh and flavorful.,Positive,2026-01-13 07:00:00,food fresh flavorful
REV021344,O026734,C03382,R0262,3,The order was okay overall.,Neutral,2026-06-08 13:00:00,order okay overall
REV021345,O031773,C02035,R0035,5,The order arrived quickly and everything was hot.,Positive,2026-06-02 06:00:00,order arrived quickly everything hot
REV021346,O046086,C02073,R0152,5,Delivery was fast and the food arrived hot.,Positive,2026-05-02 21:00:00,delivery fast food arrived hot
REV021347,O014498,C01286,R0059,4,Excellent experience from start to finish.,Positive,2026-02-14 09:00:00,excellent experience start finish
REV021348,O001171,C03948,R0292,4,Amazing food and excellent quality.,Positive,2026-04-04 22:00:00,amazing food excellent quality
REV021349,O012243,C04150,R0265,4,Really tasty food with generous portions.,Positive,2026-02-04 11:00:00,really tasty food generous portion
REV021350,O040855,C03449,R0254,5,Delivery was fast and the food arrived hot.,Positive,2026-03-07 17:00:00,delivery fast food arrived hot
REV021351,O029074,C02020,R0006,3,Nothing special about the order.,Neutral,2026-04-05 15:00:00,nothing special order
REV021352,O008217,C02092,R0110,4,Really tasty food with generous portions.,Positive,2026-04-06 09:00:00,really tasty food generous portion
REV021353,O047585,C03719,R0010,5,Delivery was fast and the food arrived hot.,Positive,2026-04-11 19:00:00,delivery fast food arrived hot
REV021354,O024928,C01325,R0013,4,Really tasty food with generous portions.,Positive,2026-06-28 12:00:00,really tasty food generous portion
REV021355,O039568,C02924,R0169,4,Really tasty food with generous portions.,Positive,2026-02-02 22:00:00,really tasty food generous portion
REV021356,O034623,C04824,R0269,4,The food was delicious and fresh.,Positive,2026-05-14 02:00:00,food delicious fresh
REV021357,O042895,C00278,R0220,3,Average experience.,Neutral,2026-04-18 18:00:00,average experience
REV021358,O006778,C03178,R0145,5,Really tasty food with generous portions.,Positive,2026-07-01 22:00:00,really tasty food generous portion
REV021359,O004453,C00178,R0099,2,My order was missing an item.,Negative,2026-05-26 13:00:00,order missing item
REV021360,O016592,C03310,R0194,4,The order arrived quickly and everything was hot.,Positive,2026-05-19 14:00:00,order arrived quickly everything hot
REV021361,O029316,C02429,R0288,2,Great quality and very good service.,Positive,2026-04-04 12:00:00,great quality good service
REV021362,O030813,C01859,R0224,4,Everything was perfect and well packed.,Positive,2026-03-30 01:00:00,everything perfect well packed
REV021363,O049290,C00213,R0254,4,Delivery was fast and the food arrived hot.,Positive,2026-06-22 04:00:00,delivery fast food arrived hot
REV021364,O035419,C03575,R0008,4,Delivery was fast and the food arrived hot.,Positive,2026-03-08 04:00:00,delivery fast food arrived hot
REV021365,O037501,C01890,R0222,4,Amazing food and excellent quality.,Positive,2026-02-27 02:00:00,amazing food excellent quality
REV021366,O017127,C02463,R0290,5,Really tasty food with generous portions.,Positive,2026-03-16 01:00:00,really tasty food generous portion
REV021367,O017243,C03144,R0017,4,The order arrived quickly and everything was hot.,Positive,2026-03-03 03:00:00,order arrived quickly everything hot
REV021368,O039842,C01112,R0189,4,Amazing food and excellent quality.,Positive,2026-03-17 04:00:00,amazing food excellent quality
REV021369,O013825,C00437,R0026,3,The food was okay.,Neutral,2026-02-07 11:00:00,food okay
REV021370,O012688,C03252,R0209,4,Fast delivery and great packaging.,Positive,2026-04-04 15:00:00,fast delivery great packaging
REV021371,O002650,C03173,R0184,5,Everything was perfect and well packed.,Positive,2026-06-28 04:00:00,everything perfect well packed
REV021372,O009724,C00159,R0296,4,Fast delivery and great packaging.,Positive,2026-02-24 09:00:00,fast delivery great packaging
REV021373,O023490,C04518,R0219,3,The food was fresh and flavorful.,Positive,2026-05-23 04:00:00,food fresh flavorful
REV021374,O023635,C01164,R0040,5,Great quality and very good service.,Positive,2026-02-16 06:00:00,great quality good service
REV021375,O042921,C00839,R0193,2,I received the wrong item.,Negative,2026-05-10 20:00:00,received wrong item
REV021376,O041819,C01086,R0088,4,Everything was perfect and well packed.,Positive,2026-02-13 17:00:00,everything perfect well packed
REV021377,O012077,C01333,R0009,5,Really tasty food with generous portions.,Positive,2026-02-21 01:00:00,really tasty food generous portion
REV021378,O047069,C03151,R0205,3,Fast delivery and great packaging.,Positive,2026-03-10 02:00:00,fast delivery great packaging
REV021379,O027172,C02801,R0092,4,Amazing food and excellent quality.,Positive,2026-05-26 00:00:00,amazing food excellent quality
REV021380,O035773,C03144,R0091,3,Food quality was average.,Neutral,2026-06-29 20:00:00,food quality average
REV021381,O000837,C01986,R0262,4,Everything was perfect and well packed.,Positive,2026-02-23 15:00:00,everything perfect well packed
REV021382,O047953,C00770,R0288,5,Amazing food and excellent quality.,Positive,2026-01-07 04:00:00,amazing food excellent quality
REV021383,O012854,C04260,R0113,4,The order arrived quickly and everything was hot.,Positive,2026-02-12 09:00:00,order arrived quickly everything hot
REV021384,O039631,C00932,R0266,2,The delivery was very late.,Negative,2026-03-15 22:00:00,delivery late
REV021385,O030694,C04515,R0057,3,Delivery was fast and the food arrived hot.,Positive,2026-06-13 12:00:00,delivery fast food arrived hot
REV021386,O029381,C02707,R0194,5,Amazing food and excellent quality.,Positive,2026-03-16 06:00:00,amazing food excellent quality
